"logFC","logCPM","F","PValue","FDR","gene"
0.539858076305534,3.98788436208874,12.9051792147542,0.000585495482238968,0.0440910625652734,"INE1"
-0.458704847034453,4.90529396522805,12.8780789552612,0.000591673692366882,0.0443101486189673,"MMUT"
-0.407786827668359,3.89758457462073,12.8579514598154,0.000598707773257675,0.0445905706950977,"EAPP"
0.88021706904451,5.79976441532519,12.830051566217,0.000603641372617259,0.0447123432012401,"AACS"
-1.85383200338597,4.28469908672516,12.805278991585,0.000612282564720943,0.0451059248086543,"KIF5C"
-0.594985215178586,5.06678771382092,12.7767704978221,0.000619488540770332,0.0452820635073561,"IDH2"
-0.41443503908381,4.01156252551466,12.7732735698903,0.000622090771049977,0.0452820635073561,"ING4"
-1.48849838427714,5.98588622048807,12.7456907215349,0.000627905887390395,0.0452820635073561,"RNVU1-28"
0.72556214680271,7.11723108435326,12.7424003592359,0.000628035997003537,0.0452820635073561,"TNK2"
1.36403351620957,3.49784364731739,12.7291938843082,0.000635857868000305,0.0456034571467943,"ARHGEF5"
-1.16197059826364,3.85093978541152,12.6995062244322,0.000642927053657947,0.0456588390723009,"CCDC144CP"
-0.667632253865848,3.87099120604502,12.6871563367961,0.000647159687656218,0.0456588390723009,"NDUFC2"
-0.322158821322871,4.77711069189978,12.6763654988948,0.000648754258634372,0.0456588390723009,"SNX4"
-0.911585049492465,2.43372099504805,12.5956334220536,0.000651328499076267,0.0456588390723009,"PIMREG"
1.49199088601192,4.96138958098704,12.6581510096932,0.000653472134269743,0.0456588390723009,"IL33"
-0.424866742472556,6.50369431406002,12.6426065668132,0.000657469857600547,0.0457025842039765,"AMFR"
-0.718290077973875,2.76422260591741,12.5799910025838,0.000670369845150334,0.0463615471990448,"SNORD67"
-0.396898930050753,6.22912191810415,12.567523537258,0.000680517244301926,0.04682442257113,"ZNF431"
-0.425244467947528,5.00415414094137,12.5141282009061,0.000698427886218489,0.0475149885639868,"FTSJ3"
-0.553182960717795,7.44022789457819,12.5035103471225,0.000700542064009198,0.0475149885639868,"SACS"
0.381879151526359,3.27596179634587,12.5148645518755,0.000701069547236987,0.0475149885639868,"ACAD11"
1.83489167807098,4.89430820500926,12.4643529234194,0.000714248069898202,0.0481673263058215,"PTGS2"
0.632582039737651,7.35194073296864,12.4442201910784,0.000719807865892265,0.0483019585255923,"BHLHE40"
0.722587984208722,3.54059201429675,12.3921155725563,0.000741252380038708,0.0483317324065911,"AOC3"
-0.420184396092476,7.14977730559731,12.3691256470499,0.000745091747696118,0.0483317324065911,"PDIA6"
0.398982441758923,7.47876951243828,12.3652832935387,0.000746356531045796,0.0483317324065911,"STX16"
0.329283195752857,5.44568050972723,12.3623269252223,0.000747909097350838,0.0483317324065911,"UBE2V1"
-0.357866670828718,5.86641442824873,12.347343447484,0.000752977266977466,0.0483317324065911,"METAP2"
-0.634793433084608,7.45664512479928,12.32674716248,0.00075972088967421,0.0483317324065911,"HSPA5"
-0.351939745753317,5.70281406350992,12.3267902134393,0.000760221989933002,0.0483317324065911,"UBE2G1"
-0.454141021475775,4.50706735823788,12.3235513351439,0.000763141829426238,0.0483317324065911,"RBM42"
0.745539464391665,3.00301183587112,12.3227741955973,0.000766196418136825,0.0483317324065911,"RN7SL752P"
0.605607136993438,2.05200682503027,12.2775608568647,0.00077036533656426,0.0483317324065911,"MYCBP2-AS2"
-0.586355466100622,3.28799641666261,12.300977432947,0.000770954955499147,0.0483317324065911,"ROMO1"
-0.341351059243834,6.52688429914731,12.2915927705063,0.000772220206995006,0.0483317324065911,"URI1"
